
25th WORLD MASTERS POVERLIFTING CHAMPIONSHIPS.  CZE. OSTRAVA. 02-06.10.2007
DETAILED SCORESHEET
PL. ,   Lifters ,BY ,Nation ,Weight ,WF ,Lot ,All Squat ,All Bench press ,All Dead lift ,TOTAL ,W.pts. ,Pts.
Masters 1 ,  ,  ,  ,  ,  , 
 - 56 kg
1. ,Culnan Sean ,1967 ,USA ,136.40 ,0.5610 ,213 ,325.0 ,337.5 ,347.5 ,1 ,237.5 ,247.5 ,247.5 ,2 ,315.0 ,330.0 ,347.5 ,1 ,942.5 ,528.74 ,12
2. ,Erikson Robert ,1966 ,SWE ,144.40 ,0.5563 ,102 ,322.5 ,322.5 ,322.5 ,2 ,230.0 ,242.5 ,252.5 ,1 ,295.0 ,315.0 ,315.0 ,2 ,870.0 ,483.98 ,9
3. ,Tochaczek Wieslaw ,1960 ,POL ,128.00 ,0.5672 ,13 ,250.0 ,272.5 ,280.0 ,3 ,170.0 ,177.5 ,182.5 ,3 ,240.0 ,252.5 ,257.5 ,3 ,702.5 ,398.45 ,8
— ,Gaudreau Dan ,1960 ,USA ,157.40 ,0.5495 ,176 ,355.0 ,355.0 ,355.0 ,Disq. ,312.5 ,312.5 ,312.5 ,Disq. ,295.0 ,   # ,   # ,Disq. ,Out ,— ,—
National (points)
1. ,U.S.America ,65 ,  [12+12+12+12+9+8]
2. ,France ,35 ,  [12+9+7+6+1]
3. ,Finland ,33 ,  [9+9+7+5+2+1]
4. ,Canada ,32 ,  [12+12+5+2+1]
5. ,Germany ,32 ,  [7+7+6+5+4+3]
6. ,Czechia ,31 ,  [12+9+5+2+2+1]
7. ,Japan ,30 ,  [7+7+6+4+3+3]
8. ,Slovakia ,24 ,  [8+6+6+4]
9. ,Sweden ,21 ,  [9+8+4]
10. ,Great Britain ,20 ,  [9+8+3]
11. ,Philippines ,17 ,  [9+8]
12. ,Italy ,15 ,  [6+5+4]
13. ,Iran ,13 ,  [12+1]
14. ,Luxembourg ,12 ,  [12]
15. ,Austria ,11 ,  [7+4]
16. ,New Zealand ,11 ,  [7+2+1+1]
17. ,Denmark ,10 ,  [9+1]
18. ,Ukraine ,9 ,  [9]
19. ,Norway ,9 ,  [8+1]
20. ,Poland ,8 ,  [8]
20. ,Spain ,8 ,  [8]
22. ,Hungary ,8 ,  [7+1]
23. ,Australia ,7 ,  [5+1+1]
24. ,Belgium ,6 ,  [6]
25. ,Netherlands ,1 ,  [1]
25. ,Estonia ,1 ,  [1]
  Champion of champions ,
PL. ,  Lifter , National ,B.Weight ,WF ,Total ,W. points ,
1. ,Culnan Sean ,U.S.America ,136.40 ,0.5610 ,942.5 ,528.74 ,
2. ,Becker Jeff ,Canada ,88.90 ,0.6424 ,822.5 ,528.37 ,
3. ,Matsumoto Darren ,U.S.America ,67.20 ,0.7738 ,675.0 ,522.31 ,
Masters 2 ,
 - 56 kg
1. ,Giummarra Franco ,1950 ,ITA ,55.50 ,0.9184 ,161 ,175.0 ,190.0 ,200.0 ,1 ,70.0 ,77.5 ,82.5 ,2 ,190.0 ,205.0 ,215.0 ,1 ,487.5 ,447.72 ,12
2. ,Wasniowski Leszek ,1957 ,POL ,54.40 ,0.9369 ,167 ,110.0 ,120.0 ,125.0 ,2 ,90.0 ,97.5 ,102.5 ,1 ,115.0 ,125.0 ,130.0 ,2 ,342.5 ,320.88 ,9
 - 60 kg
1. ,Moiseev Alexander ,1954 ,BLR ,59.20 ,0.8635 ,178 ,170.0 ,175.0 ,185.0 ,1 ,105.0 ,110.0 ,112.5 ,2 ,182.5 ,182.5 ,205.0 ,1 ,502.5 ,433.90 ,12
